node_id:ID,descriptive_label:string[],iri,:LABEL
obo.FOODON_03308934,mullet fillet (canned),http://purl.obolibrary.org/obo/FOODON_03308934,Concept
BLANK_7252,,,BLANK
obo.FOODON_03308938,scotch kipper fillet,http://purl.obolibrary.org/obo/FOODON_03308938,Concept
BLANK_7253,,,BLANK
obo.FOODON_03308939,white croaker (raw),http://purl.obolibrary.org/obo/FOODON_03308939,Concept
BLANK_7254,,,BLANK
obo.NCBITaxon_320395,Genyonemus lineatus,http://purl.obolibrary.org/obo/NCBITaxon_320395,Concept
obo.FOODON_03413912,genyonemus,http://purl.obolibrary.org/obo/FOODON_03413912,Concept
obo.NCBITaxon_320394,Genyonemus,http://purl.obolibrary.org/obo/NCBITaxon_320394,Concept
obo.FOODON_03308941,red snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308941,Concept
BLANK_7255,,,BLANK
obo.FOODON_03308944,peruvian fish (raw),http://purl.obolibrary.org/obo/FOODON_03308944,Concept
obo.FOODON_03308946,freshwater mullet (raw),http://purl.obolibrary.org/obo/FOODON_03308946,Concept
BLANK_7256,,,BLANK
obo.FOODON_03411892,sucker family,http://purl.obolibrary.org/obo/FOODON_03411892,Concept
obo.FOODON_03308947,springer fish (raw),http://purl.obolibrary.org/obo/FOODON_03308947,Concept
BLANK_7257,,,BLANK
obo.FOODON_03308951,brazilian corvina (raw),http://purl.obolibrary.org/obo/FOODON_03308951,Concept
BLANK_7258,,,BLANK
obo.NCBITaxon_320393,Cynoscion parvipinnis,http://purl.obolibrary.org/obo/NCBITaxon_320393,Concept
obo.FOODON_03308952,rock cod (raw),http://purl.obolibrary.org/obo/FOODON_03308952,Concept
BLANK_7259,,,BLANK
obo.NCBITaxon_443792,Lotella rhacina,http://purl.obolibrary.org/obo/NCBITaxon_443792,Concept
obo.FOODON_03412170,morid cod family,http://purl.obolibrary.org/obo/FOODON_03412170,Concept
obo.NCBITaxon_30759,Moridae,http://purl.obolibrary.org/obo/NCBITaxon_30759,Concept
obo.FOODON_03308955,humpback snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308955,Concept
BLANK_7260,,,BLANK
obo.NCBITaxon_396786,Lutjanus gibbus,http://purl.obolibrary.org/obo/NCBITaxon_396786,Concept
obo.FOODON_03308956,carribean red snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308956,Concept
AND_4073,,,AND
BLANK_7261,,,BLANK
obo.NCBITaxon_454142,Lutjanus purpureus,http://purl.obolibrary.org/obo/NCBITaxon_454142,Concept
obo.FOODON_03308960,blackfin snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308960,Concept
BLANK_7262,,,BLANK
obo.NCBITaxon_40504,Lutjanus buccanella,http://purl.obolibrary.org/obo/NCBITaxon_40504,Concept
obo.FOODON_03308961,malabar red snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308961,Concept
BLANK_7263,,,BLANK
obo.NCBITaxon_218797,Lutjanus malabaricus,http://purl.obolibrary.org/obo/NCBITaxon_218797,Concept
obo.FOODON_03308964,malabar red snapper fillet (raw),http://purl.obolibrary.org/obo/FOODON_03308964,Concept
BLANK_7264,,,BLANK
obo.FOODON_03308966,west coast snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308966,Concept
obo.FOODON_03308967,emperor snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308967,Concept
AND_4074,,,AND
BLANK_7265,,,BLANK
obo.NCBITaxon_232192,Lutjanus sebae,http://purl.obolibrary.org/obo/NCBITaxon_232192,Concept
obo.FOODON_03308968,red snapper fillet (raw),http://purl.obolibrary.org/obo/FOODON_03308968,Concept
BLANK_7266,,,BLANK
obo.FOODON_03308971,spotted rose snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308971,Concept
BLANK_7267,,,BLANK
obo.NCBITaxon_455479,Lutjanus guttatus,http://purl.obolibrary.org/obo/NCBITaxon_455479,Concept
obo.FOODON_03308972,silk snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308972,Concept
BLANK_7268,,,BLANK
obo.NCBITaxon_40500,Lutjanus vivanus,http://purl.obolibrary.org/obo/NCBITaxon_40500,Concept
obo.FOODON_03308974,taiwan red snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308974,Concept
obo.FOODON_03308976,widow rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308976,Concept
AND_4075,,,AND
BLANK_7269,,,BLANK
obo.NCBITaxon_72073,Sebastes entomelas,http://purl.obolibrary.org/obo/NCBITaxon_72073,Concept
obo.FOODON_03308977,yellowtail rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308977,Concept
AND_4076,,,AND
BLANK_7270,,,BLANK
obo.NCBITaxon_72076,Sebastes flavidus,http://purl.obolibrary.org/obo/NCBITaxon_72076,Concept
obo.FOODON_03308979,chilipepper rockfish meat (raw),http://purl.obolibrary.org/obo/FOODON_03308979,Concept
AND_4077,,,AND
BLANK_7271,,,BLANK
obo.NCBITaxon_72078,Sebastes goodei,http://purl.obolibrary.org/obo/NCBITaxon_72078,Concept
obo.FOODON_03308980,cowcod (raw),http://purl.obolibrary.org/obo/FOODON_03308980,Concept
AND_4078,,,AND
BLANK_7272,,,BLANK
obo.NCBITaxon_72083,Sebastes levis,http://purl.obolibrary.org/obo/NCBITaxon_72083,Concept
obo.FOODON_03308982,black rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308982,Concept
BLANK_7273,,,BLANK
obo.NCBITaxon_72085,Sebastes melanops,http://purl.obolibrary.org/obo/NCBITaxon_72085,Concept
obo.FOODON_03308983,vermillion rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308983,Concept
BLANK_7274,,,BLANK
obo.NCBITaxon_72087,Sebastes miniatus,http://purl.obolibrary.org/obo/NCBITaxon_72087,Concept
obo.FOODON_03308984,speckled rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308984,Concept
BLANK_7275,,,BLANK
obo.NCBITaxon_72092,Sebastes ovalis,http://purl.obolibrary.org/obo/NCBITaxon_72092,Concept
obo.FOODON_03308985,bocaccio rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308985,Concept
BLANK_7276,,,BLANK
obo.NCBITaxon_72093,Sebastes paucispinis,http://purl.obolibrary.org/obo/NCBITaxon_72093,Concept
obo.FOODON_03308987,canary rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308987,Concept
BLANK_7277,,,BLANK
obo.NCBITaxon_72094,Sebastes pinniger,http://purl.obolibrary.org/obo/NCBITaxon_72094,Concept
obo.FOODON_03308988,yelloweye rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308988,Concept
AND_4079,,,AND
BLANK_7278,,,BLANK
obo.NCBITaxon_72098,Sebastes ruberrimus,http://purl.obolibrary.org/obo/NCBITaxon_72098,Concept
obo.FOODON_03308989,bank rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308989,Concept
BLANK_7279,,,BLANK
obo.NCBITaxon_72100,Sebastes rufus,http://purl.obolibrary.org/obo/NCBITaxon_72100,Concept
obo.FOODON_03308990,olive rockfish (raw),http://purl.obolibrary.org/obo/FOODON_03308990,Concept
BLANK_7280,,,BLANK
obo.NCBITaxon_72102,Sebastes serranoides,http://purl.obolibrary.org/obo/NCBITaxon_72102,Concept
obo.FOODON_03308991,yellow pargo (raw),http://purl.obolibrary.org/obo/FOODON_03308991,Concept
obo.FOODON_03308992,john's snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308992,Concept
BLANK_7281,,,BLANK
obo.NCBITaxon_273455,Lutjanus johnii,http://purl.obolibrary.org/obo/NCBITaxon_273455,Concept
obo.FOODON_03308997,yellowstreaked snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308997,Concept
obo.FOODON_03308998,pacific snapper (raw),http://purl.obolibrary.org/obo/FOODON_03308998,Concept
BLANK_7282,,,BLANK
obo.NCBITaxon_290247,Lutjanus peru,http://purl.obolibrary.org/obo/NCBITaxon_290247,Concept
obo.FOODON_03308999,thornyhead (raw),http://purl.obolibrary.org/obo/FOODON_03308999,Concept
BLANK_7283,,,BLANK
obo.FOODON_03309000,labrador redfish (raw),http://purl.obolibrary.org/obo/FOODON_03309000,Concept
BLANK_7284,,,BLANK
obo.NCBITaxon_394691,Sebastes fasciatus,http://purl.obolibrary.org/obo/NCBITaxon_394691,Concept
obo.FOODON_03309002,colorado snapper (raw),http://purl.obolibrary.org/obo/FOODON_03309002,Concept
BLANK_7285,,,BLANK
obo.NCBITaxon_697225,Lutjanus colorado,http://purl.obolibrary.org/obo/NCBITaxon_697225,Concept
obo.FOODON_03309003,"tuna (white, solid pack, canned in water)",http://purl.obolibrary.org/obo/FOODON_03309003,Concept
obo.FOODON_03309006,"tuna (lemon-flavored, canned)",http://purl.obolibrary.org/obo/FOODON_03309006,Concept
obo.FOODON_03309009,"tuna (white, solid pack, canned)",http://purl.obolibrary.org/obo/FOODON_03309009,Concept
obo.FOODON_03309010,tuna frankfurter,http://purl.obolibrary.org/obo/FOODON_03309010,Concept
obo.FOODON_03309012,tuna fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309012,Concept
AND_4080,,,AND
obo.FOODON_03309013,"tuna (solid pack, canned in olive oil)",http://purl.obolibrary.org/obo/FOODON_03309013,Concept
obo.FOODON_03309014,tuna pate in sherry wine,http://purl.obolibrary.org/obo/FOODON_03309014,Concept
obo.FOODON_03309015,bonito (canned),http://purl.obolibrary.org/obo/FOODON_03309015,Concept
BLANK_7286,,,BLANK
obo.FOODON_03309016,"albacore (solid-pack, canned)",http://purl.obolibrary.org/obo/FOODON_03309016,Concept
obo.FOODON_03309019,blackfin tuna (raw),http://purl.obolibrary.org/obo/FOODON_03309019,Concept
BLANK_7287,,,BLANK
obo.NCBITaxon_48168,Thunnus atlanticus,http://purl.obolibrary.org/obo/NCBITaxon_48168,Concept
obo.FOODON_03309023,"tuna (packed in water, seasoned with oil, canned)",http://purl.obolibrary.org/obo/FOODON_03309023,Concept
obo.FOODON_03309024,canadian bass (raw),http://purl.obolibrary.org/obo/FOODON_03309024,Concept
BLANK_7288,,,BLANK
obo.FOODON_03309026,"mussel (sea, raw)",http://purl.obolibrary.org/obo/FOODON_03309026,Concept
obo.FOODON_03309028,pollock (smoked),http://purl.obolibrary.org/obo/FOODON_03309028,Concept
BLANK_7289,,,BLANK
obo.FOODON_03309029,"bonito (packed in oil, canned)",http://purl.obolibrary.org/obo/FOODON_03309029,Concept
BLANK_7290,,,BLANK
obo.FOODON_03309031,"cod fillet (smoked, frozen)",http://purl.obolibrary.org/obo/FOODON_03309031,Concept
obo.FOODON_03309033,fish stick in armoricaine sauce,http://purl.obolibrary.org/obo/FOODON_03309033,Concept
obo.FOODON_03309036,stockfish (soaked),http://purl.obolibrary.org/obo/FOODON_03309036,Concept
obo.FOODON_03309037,ocean fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309037,Concept
BLANK_7291,,,BLANK
obo.FOODON_03309043,delta crayfish (raw),http://purl.obolibrary.org/obo/FOODON_03309043,Concept
obo.FOODON_03309045,"cuttlefish (sliced, seasoned, dried)",http://purl.obolibrary.org/obo/FOODON_03309045,Concept
obo.FOODON_03309047,catfish fillet (frozen),http://purl.obolibrary.org/obo/FOODON_03309047,Concept
BLANK_7292,,,BLANK
obo.FOODON_03309048,cusk fillet (frozen),http://purl.obolibrary.org/obo/FOODON_03309048,Concept
BLANK_7293,,,BLANK
obo.FOODON_03309049,catfish stick,http://purl.obolibrary.org/obo/FOODON_03309049,Concept
BLANK_7294,,,BLANK
obo.FOODON_03309051,cod fillet in dill butter sauce,http://purl.obolibrary.org/obo/FOODON_03309051,Concept
obo.FOODON_03309053,fish and chips,http://purl.obolibrary.org/obo/FOODON_03309053,Concept
obo.FOODON_03309055,freshwater catfish (breaded),http://purl.obolibrary.org/obo/FOODON_03309055,Concept
obo.FOODON_03309056,cabezon (raw),http://purl.obolibrary.org/obo/FOODON_03309056,Concept
BLANK_7295,,,BLANK
obo.NCBITaxon_52273,Scorpaenichthys marmoratus,http://purl.obolibrary.org/obo/NCBITaxon_52273,Concept
obo.FOODON_03411789,sculpin family,http://purl.obolibrary.org/obo/FOODON_03411789,Concept
obo.NCBITaxon_8092,Cottidae,http://purl.obolibrary.org/obo/NCBITaxon_8092,Concept
obo.FOODON_03309058,australian cod (raw),http://purl.obolibrary.org/obo/FOODON_03309058,Concept
BLANK_7296,,,BLANK
obo.NCBITaxon_443710,Parapercis colias,http://purl.obolibrary.org/obo/NCBITaxon_443710,Concept
obo.FOODON_03412368,sandperch family,http://purl.obolibrary.org/obo/FOODON_03412368,Concept
obo.NCBITaxon_215380,Parapercis,http://purl.obolibrary.org/obo/NCBITaxon_215380,Concept
obo.FOODON_03309062,red cod (raw),http://purl.obolibrary.org/obo/FOODON_03309062,Concept
BLANK_7297,,,BLANK
obo.NCBITaxon_443806,Pseudophycis bachus,http://purl.obolibrary.org/obo/NCBITaxon_443806,Concept
obo.NCBITaxon_443805,Pseudophycis,http://purl.obolibrary.org/obo/NCBITaxon_443805,Concept
obo.FOODON_03309066,hake fillet (breaded),http://purl.obolibrary.org/obo/FOODON_03309066,Concept
BLANK_7298,,,BLANK
obo.FOODON_03309069,bream (raw),http://purl.obolibrary.org/obo/FOODON_03309069,Concept
BLANK_7299,,,BLANK
obo.NCBITaxon_38527,Abramis brama,http://purl.obolibrary.org/obo/NCBITaxon_38527,Concept
obo.NCBITaxon_2743728,Leuciscinae,http://purl.obolibrary.org/obo/NCBITaxon_2743728,Concept
obo.FOODON_03309070,golden snapper (raw),http://purl.obolibrary.org/obo/FOODON_03309070,Concept
BLANK_7300,,,BLANK
obo.FOODON_03412148,golden snapper,http://purl.obolibrary.org/obo/FOODON_03412148,Concept
obo.FOODON_03309073,turbot fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309073,Concept
BLANK_7301,,,BLANK
obo.FOODON_03309076,ocean sole (raw),http://purl.obolibrary.org/obo/FOODON_03309076,Concept
obo.FOODON_03309077,cape hake fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309077,Concept
obo.FOODON_03309078,cape hake (raw),http://purl.obolibrary.org/obo/FOODON_03309078,Concept
obo.FOODON_03309079,"fish fillet (whitemeat, skinless, raw)",http://purl.obolibrary.org/obo/FOODON_03309079,Concept
obo.FOODON_03309083,atlantic halibut (raw),http://purl.obolibrary.org/obo/FOODON_03309083,Concept
BLANK_7302,,,BLANK
obo.NCBITaxon_8267,Hippoglossus hippoglossus,http://purl.obolibrary.org/obo/NCBITaxon_8267,Concept
obo.NCBITaxon_8266,Hippoglossus,http://purl.obolibrary.org/obo/NCBITaxon_8266,Concept
obo.FOODON_03309084,pacific halibut (raw),http://purl.obolibrary.org/obo/FOODON_03309084,Concept
BLANK_7303,,,BLANK
obo.NCBITaxon_195615,Hippoglossus stenolepis,http://purl.obolibrary.org/obo/NCBITaxon_195615,Concept
obo.FOODON_03309085,halibut (raw),http://purl.obolibrary.org/obo/FOODON_03309085,Concept
BLANK_7304,,,BLANK
obo.FOODON_03309086,haddock tail (raw),http://purl.obolibrary.org/obo/FOODON_03309086,Concept
BLANK_7305,,,BLANK
obo.FOODON_03309087,cod tail (raw),http://purl.obolibrary.org/obo/FOODON_03309087,Concept
obo.FOODON_03309088,whiting (raw),http://purl.obolibrary.org/obo/FOODON_03309088,Concept
BLANK_7306,,,BLANK
obo.FOODON_03309090,greenland turbot fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309090,Concept
BLANK_7307,,,BLANK
obo.FOODON_03309091,halibut fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309091,Concept
BLANK_7308,,,BLANK
obo.FOODON_03309093,argentine hake (raw),http://purl.obolibrary.org/obo/FOODON_03309093,Concept
BLANK_7309,,,BLANK
obo.NCBITaxon_89949,Merluccius hubbsi,http://purl.obolibrary.org/obo/NCBITaxon_89949,Concept
obo.FOODON_03309095,hake fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309095,Concept
BLANK_7310,,,BLANK
obo.FOODON_03309096,halibut steak (breaded),http://purl.obolibrary.org/obo/FOODON_03309096,Concept
BLANK_7311,,,BLANK
obo.FOODON_03309097,halibut fritter (breaded),http://purl.obolibrary.org/obo/FOODON_03309097,Concept
BLANK_7312,,,BLANK
obo.FOODON_03309098,northern flounder (raw),http://purl.obolibrary.org/obo/FOODON_03309098,Concept
BLANK_7313,,,BLANK
obo.FOODON_03309099,kippered herring fillet,http://purl.obolibrary.org/obo/FOODON_03309099,Concept
BLANK_7314,,,BLANK
obo.FOODON_03309100,herring (fried),http://purl.obolibrary.org/obo/FOODON_03309100,Concept
BLANK_7315,,,BLANK
obo.FOODON_03309101,holland herring,http://purl.obolibrary.org/obo/FOODON_03309101,Concept
BLANK_7316,,,BLANK
obo.FOODON_03309102,rollmop (artificially sweetened),http://purl.obolibrary.org/obo/FOODON_03309102,Concept
BLANK_7317,,,BLANK
obo.FOODON_03309103,greenland turbot (frozen),http://purl.obolibrary.org/obo/FOODON_03309103,Concept
BLANK_7318,,,BLANK
obo.FOODON_03309104,"herring fillet (smoked, and vegetables)",http://purl.obolibrary.org/obo/FOODON_03309104,Concept
obo.FOODON_03309105,herring tidbit (raw),http://purl.obolibrary.org/obo/FOODON_03309105,Concept
BLANK_7319,,,BLANK
obo.FOODON_03309106,flounder fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309106,Concept
BLANK_7320,,,BLANK
obo.FOODON_03309107,sucker (raw),http://purl.obolibrary.org/obo/FOODON_03309107,Concept
BLANK_7321,,,BLANK
obo.FOODON_03309108,milkfish (raw),http://purl.obolibrary.org/obo/FOODON_03309108,Concept
BLANK_7322,,,BLANK
obo.NCBITaxon_29144,Chanos chanos,http://purl.obolibrary.org/obo/NCBITaxon_29144,Concept
obo.FOODON_03412548,milkfish family,http://purl.obolibrary.org/obo/FOODON_03412548,Concept
obo.NCBITaxon_29142,Chanidae,http://purl.obolibrary.org/obo/NCBITaxon_29142,Concept
obo.FOODON_03309109,salmon herring,http://purl.obolibrary.org/obo/FOODON_03309109,Concept
BLANK_7323,,,BLANK
obo.FOODON_03309110,spanish mackerel (raw),http://purl.obolibrary.org/obo/FOODON_03309110,Concept
BLANK_7324,,,BLANK
obo.NCBITaxon_99344,Scomberomorus maculatus,http://purl.obolibrary.org/obo/NCBITaxon_99344,Concept
obo.FOODON_03413973,seerfish,http://purl.obolibrary.org/obo/FOODON_03413973,Concept
obo.NCBITaxon_13678,Scomberomorus,http://purl.obolibrary.org/obo/NCBITaxon_13678,Concept
obo.FOODON_03309112,orange roughy (raw),http://purl.obolibrary.org/obo/FOODON_03309112,Concept
BLANK_7325,,,BLANK
obo.NCBITaxon_96778,Hoplostethus atlanticus,http://purl.obolibrary.org/obo/NCBITaxon_96778,Concept
obo.FOODON_03411942,slimehead family,http://purl.obolibrary.org/obo/FOODON_03411942,Concept
obo.NCBITaxon_96777,Hoplostethus,http://purl.obolibrary.org/obo/NCBITaxon_96777,Concept
obo.FOODON_03309113,slime head (raw),http://purl.obolibrary.org/obo/FOODON_03309113,Concept
BLANK_7326,,,BLANK
BLANK_7327,,,BLANK
obo.FOODON_03411983,"fish, beryciform",http://purl.obolibrary.org/obo/FOODON_03411983,Concept
obo.FOODON_03309114,roughy (raw),http://purl.obolibrary.org/obo/FOODON_03309114,Concept
BLANK_7328,,,BLANK
obo.NCBITaxon_662062,Paratrachichthys trailli,http://purl.obolibrary.org/obo/NCBITaxon_662062,Concept
obo.NCBITaxon_96776,Trachichthyidae,http://purl.obolibrary.org/obo/NCBITaxon_96776,Concept
obo.FOODON_03309117,john dory (raw),http://purl.obolibrary.org/obo/FOODON_03309117,Concept
BLANK_7329,,,BLANK
obo.NCBITaxon_741943,Zeus capensis,http://purl.obolibrary.org/obo/NCBITaxon_741943,Concept
obo.FOODON_03411891,dory family,http://purl.obolibrary.org/obo/FOODON_03411891,Concept
obo.NCBITaxon_64107,Zeus,http://purl.obolibrary.org/obo/NCBITaxon_64107,Concept
obo.FOODON_03309119,blow fish (raw),http://purl.obolibrary.org/obo/FOODON_03309119,Concept
BLANK_7330,,,BLANK
obo.FOODON_03309120,northern puffer (raw),http://purl.obolibrary.org/obo/FOODON_03309120,Concept
BLANK_7331,,,BLANK
obo.NCBITaxon_482916,Sphoeroides maculatus,http://purl.obolibrary.org/obo/NCBITaxon_482916,Concept
obo.FOODON_03412394,puffer,http://purl.obolibrary.org/obo/FOODON_03412394,Concept
obo.NCBITaxon_39109,Sphoeroides,http://purl.obolibrary.org/obo/NCBITaxon_39109,Concept
obo.FOODON_03309122,ray's bream (raw),http://purl.obolibrary.org/obo/FOODON_03309122,Concept
BLANK_7332,,,BLANK
obo.NCBITaxon_349651,Brama brama,http://purl.obolibrary.org/obo/NCBITaxon_349651,Concept
obo.FOODON_03412571,pomfret,http://purl.obolibrary.org/obo/FOODON_03412571,Concept
obo.NCBITaxon_215351,Brama,http://purl.obolibrary.org/obo/NCBITaxon_215351,Concept
obo.FOODON_03309123,ray's bream (canned),http://purl.obolibrary.org/obo/FOODON_03309123,Concept
BLANK_7333,,,BLANK
obo.FOODON_03309124,icelandic ocean perch (raw),http://purl.obolibrary.org/obo/FOODON_03309124,Concept
BLANK_7334,,,BLANK
obo.FOODON_03309125,northern pike (raw),http://purl.obolibrary.org/obo/FOODON_03309125,Concept
BLANK_7335,,,BLANK
obo.NCBITaxon_8010,Esox lucius,http://purl.obolibrary.org/obo/NCBITaxon_8010,Concept
obo.FOODON_03309126,arctic pike (raw),http://purl.obolibrary.org/obo/FOODON_03309126,Concept
BLANK_7336,,,BLANK
obo.FOODON_03309127,pike quenelles (canned),http://purl.obolibrary.org/obo/FOODON_03309127,Concept
BLANK_7337,,,BLANK
obo.FOODON_03309128,pike fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309128,Concept
BLANK_7338,,,BLANK
obo.FOODON_03309130,ocean pike (raw),http://purl.obolibrary.org/obo/FOODON_03309130,Concept
BLANK_7339,,,BLANK
obo.FOODON_03309131,rockfish fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309131,Concept
BLANK_7340,,,BLANK
obo.FOODON_03309133,white trevally (raw),http://purl.obolibrary.org/obo/FOODON_03309133,Concept
BLANK_7341,,,BLANK
obo.NCBITaxon_349646,Pseudocaranx dentex,http://purl.obolibrary.org/obo/NCBITaxon_349646,Concept
obo.FOODON_03412651,trevally,http://purl.obolibrary.org/obo/FOODON_03412651,Concept
obo.NCBITaxon_349645,Pseudocaranx,http://purl.obolibrary.org/obo/NCBITaxon_349645,Concept
obo.FOODON_03309136,pacific ocean perch fillet (raw),http://purl.obolibrary.org/obo/FOODON_03309136,Concept
